Row ID;Ship Date;City;Sales
756;22/9/2017;Jacksonville;383.438
757;2/1/2016;Cottage Grove;24.56
758;2/1/2016;Cottage Grove;119.8
759;28/7/2018;New York City;13.128
760;22/9/2018;Green Bay;22.72
761;5/9/2016;Los Angeles;58.32
762;7/11/2018;Atlanta;12.39
763;13/2/2016;Columbus;107.982
764;15/1/2015;Bossier City;11.36
765;15/1/2015;Bossier City;50.94
766;15/1/2015;Bossier City;646.74
767;15/1/2015;Bossier City;5.64
768;15/1/2015;Bossier City;572.58
769;20/5/2015;Saint Petersburg;310.88
770;24/5/2017;Arlington;641.96
771;5/2/2018;Des Moines;18.28
772;5/2/2018;Des Moines;207
773;5/2/2018;Des Moines;32.35
774;5/2/2018;Des Moines;7.71
775;5/2/2018;Des Moines;40.3
776;5/2/2018;Des Moines;34.58
777;6/7/2015;Cincinnati;32.76
778;23/8/2016;San Francisco;544.008
779;23/8/2016;San Francisco;59.94
780;23/8/2016;San Francisco;23.92
781;23/8/2016;San Francisco;4.28
782;6/10/2016;Columbus;32.07
783;6/10/2016;Columbus;24
784;6/10/2016;Columbus;35.49
785;6/10/2016;Columbus;47.984
786;28/5/2016;Columbia;186.69
787;21/3/2018;Lancaster;17.456
788;16/12/2016;Lancaster;348.928
789;30/6/2016;Richmond;143.96
790;30/6/2016;Richmond;15.42
791;30/6/2016;Richmond;43.04
792;30/6/2016;Richmond;332.94
793;20/5/2017;Asheville;1363.96
794;26/9/2015;San Francisco;9.96
795;26/9/2015;San Francisco;21.72
796;26/9/2018;Rochester;20.16
797;26/12/2016;Rochester;132.79
798;26/12/2016;Rochester;12.96
799;26/12/2016;Rochester;21.56
800;3/12/2016;Lake Elsinore;283.92
801;23/2/2018;San Diego;22.23
802;23/2/2018;San Diego;215.968
803;23/8/2017;New York City;355.32
804;17/3/2017;Monroe;12.96
805;24/4/2018;San Francisco;18.28
806;7/11/2015;Denver;43.176
807;7/11/2015;Denver;1983.968
808;5/2/2016;Omaha;28.4
809;5/2/2016;Omaha;149.97
810;15/10/2015;Edmonds;11.52
811;15/10/2015;Edmonds;1298.55
812;15/10/2015;Edmonds;213.92
813;15/10/2015;Edmonds;25.78
814;14/5/2018;Santa Ana;18.28
815;14/5/2018;Santa Ana;1399.93
816;23/3/2016;Milwaukee;51.84
817;19/9/2017;Philadelphia;5.344
818;2/7/2015;Philadelphia;41.472
819;2/7/2015;Philadelphia;3.168
820;2/7/2015;Philadelphia;1228.465
821;2/7/2015;Philadelphia;31.086
822;2/7/2015;Philadelphia;335.52
823;27/6/2018;Belleville;239.97
824;27/6/2018;Belleville;9.82
825;15/5/2015;San Francisco;67.8
826;15/5/2015;San Francisco;167.97
827;28/8/2018;Lakeville;35
828;28/8/2018;Lakeville;37.24
829;28/8/2018;Lakeville;15.28
830;21/6/2018;Florence;301.96
831;21/6/2018;Florence;180.66
832;21/6/2018;Florence;191.98
833;21/6/2018;Florence;65.99
834;27/7/2017;Tampa;35.216
835;27/7/2017;Tampa;23.696
836;27/7/2017;Tampa;265.475
837;13/9/2015;Tyler;51.184
838;11/11/2018;Columbia;9.664
839;12/3/2017;Fort Worth;21.072
840;25/11/2016;New York City;60.45
841;25/11/2016;New York City;11.52
842;25/11/2016;New York City;186.048
843;9/11/2017;Los Angeles;37.44
844;9/11/2017;Los Angeles;26.976
845;9/11/2017;Los Angeles;11.36
846;9/11/2017;Los Angeles;14.62
847;17/10/2016;Louisville;83.72
848;17/10/2016;Louisville;287.94
849;6/1/2018;Lorain;48.896
850;12/2/2015;Linden;115.36
851;25/6/2017;Salinas;5.16
852;25/6/2017;Salinas;38.88
853;4/6/2017;Jackson;185.88
854;24/2/2017;New York City;44.46
855;24/2/2017;New York City;242.94
856;8/8/2015;New York City;39.96
857;8/8/2015;New York City;102.3
858;8/8/2015;New York City;21.36
859;15/4/2018;New Brunswick;7.61
860;15/4/2018;New Brunswick;7.16
861;16/6/2015;San Francisco;7.36
862;16/6/2015;San Francisco;23.1
863;7/1/2017;Jacksonville;191.472
864;7/1/2017;Jacksonville;5.248
865;7/1/2017;Jacksonville;59.184
866;15/1/2015;Springfield;2.89
867;15/1/2015;Springfield;51.94
868;2/10/2017;Philadelphia;15.936
869;10/4/2015;Lancaster;44.91
870;5/9/2017;Philadelphia;1141.47
871;5/9/2017;Philadelphia;280.782
872;20/10/2016;Concord;34.44
873;15/12/2015;New York City;11.36
874;15/12/2015;New York City;106.344
875;29/8/2018;Charlotte;192.16
876;21/1/2017;Concord;322.59
877;21/1/2017;Concord;29.99
878;21/1/2017;Concord;371.97
879;21/9/2015;Philadelphia;5.892
880;2/12/2018;New York City;68.472
881;2/12/2018;New York City;1242.9
882;13/10/2016;Springfield;30.84
883;23/12/2018;San Francisco;13.48
884;24/10/2017;Detroit;31.4
885;4/5/2015;Rochester;17.46
886;28/4/2016;Los Angeles;13.944
887;2/7/2018;San Diego;83.76
888;19/10/2018;Columbia;37.66
889;16/12/2015;San Francisco;34.68
890;26/6/2018;New Rochelle;149.95
891;26/6/2018;New Rochelle;51.312
892;27/6/2018;Detroit;4.54
893;27/6/2018;Detroit;15.92
894;27/6/2018;Detroit;543.92
895;12/11/2017;San Francisco;155.82
896;12/11/2017;San Francisco;70.008
897;6/10/2017;Houston;15.648
898;15/9/2015;Detroit;103.6
899;31/10/2018;Auburn;46.96
900;12/4/2017;Springfield;8.904
901;13/11/2018;Garland;10.44
902;13/11/2018;Garland;18.336
903;17/9/2018;Chicago;323.976
904;12/4/2017;Los Angeles;20.04
905;12/4/2017;Los Angeles;64.96
906;12/4/2017;Los Angeles;12.96
907;3/1/2019;New York City;323.136
908;3/1/2019;New York City;90.93
909;3/1/2019;New York City;52.776
910;7/9/2018;Jackson;1199.8
911;7/9/2018;Jackson;1928.78
912;7/9/2018;Jackson;352.38
913;7/6/2016;Norwich;22.2
914;29/11/2018;Milwaukee;46.94
915;29/11/2018;Milwaukee;143.73
916;21/6/2015;San Antonio;99.918
917;21/6/2015;San Antonio;797.944
918;21/6/2015;San Antonio;8.568
919;11/3/2017;Dallas;149.352
920;11/3/2017;Dallas;12.992
921;12/12/2015;Alexandria;24.56
922;15/4/2016;New York City;85.14
923;15/4/2016;New York City;21.99
924;15/4/2016;New York City;406.6
925;20/9/2017;New York City;841.568
926;16/9/2015;Philadelphia;15.552
927;16/9/2015;Philadelphia;252
928;9/10/2016;Springfield;46.2
929;9/10/2016;Springfield;28.84
930;17/4/2018;Toledo;14.592
931;17/4/2018;Toledo;89.856
932;17/4/2018;Toledo;13.872
933;6/9/2018;Philadelphia;12.192
934;24/6/2017;Philadelphia;45.056
935;24/6/2017;Philadelphia;29.718
936;24/6/2017;Philadelphia;15.552
937;24/6/2017;Philadelphia;447.696
938;6/11/2018;Farmington;159.99
939;17/12/2016;Riverside;12.96
940;17/12/2016;Riverside;134.48
941;20/6/2017;San Francisco;17.12
942;20/12/2017;Torrance;6.096
943;20/12/2017;Torrance;1114.272
944;3/6/2016;Seattle;32.4
945;3/6/2016;Seattle;540.57
946;3/6/2016;Seattle;167.76
947;28/7/2016;Mesa;393.165
948;2/12/2018;Philadelphia;516.488
949;2/12/2018;Philadelphia;1007.232
950;2/12/2018;Philadelphia;2065.32
951;2/12/2018;Philadelphia;15.552
952;2/12/2018;Philadelphia;25.344
953;7/4/2018;Philadelphia;25.472
954;1/1/2019;Round Rock;27.168
955;1/1/2019;Round Rock;78.8528
956;4/12/2018;Jackson;173.8
957;18/5/2018;Phoenix;29.592
958;18/5/2018;Phoenix;4.752
959;18/5/2018;Phoenix;15.552
960;22/9/2016;Oceanside;204.6
961;19/11/2018;San Francisco;321.568
962;1/12/2016;Fayetteville;6.24
963;4/9/2017;San Francisco;21.88
964;24/9/2015;Boca Raton;4.608
965;11/4/2018;New York City;9.82
966;11/4/2018;New York City;35.97
967;11/4/2018;New York City;12.96
968;11/4/2018;New York City;191.6
969;11/4/2018;New York City;8.64
970;11/4/2018;New York City;501.81
971;18/1/2015;Philadelphia;127.104
972;18/1/2015;Philadelphia;124.2
973;18/1/2015;Philadelphia;18.588
974;18/1/2015;Philadelphia;30.072
975;8/10/2018;New York City;160.93
976;8/10/2018;New York City;75.792
977;15/7/2018;Portland;1.08
978;10/1/2018;Detroit;3059.982
979;31/5/2017;Wilmington;3.282
980;12/12/2016;Columbus;34.02
981;8/10/2017;New York City;599.292
982;14/11/2015;Louisville;3.392
983;14/11/2015;Louisville;559.984
984;14/11/2015;Louisville;603.92
985;5/10/2018;Pasadena;7.968
986;5/10/2018;Pasadena;27.968
987;5/10/2018;Pasadena;336.51
988;10/3/2016;Houston;1.112
989;26/5/2018;Auburn;520.05
990;26/5/2018;Auburn;17.97
991;31/3/2016;Jacksonville;1166.92
992;11/9/2017;New York City;14.624
993;27/8/2017;San Jose;10.23
994;27/8/2017;San Jose;154.9
995;25/5/2015;Virginia Beach;2715.93
996;25/5/2015;Virginia Beach;617.97
997;3/11/2016;Henderson;10.67
998;3/11/2016;Henderson;36.63
999;3/11/2016;Henderson;24.1
1000;3/11/2016;Henderson;33.11
1001;17/11/2017;Vancouver;44.02
1002;31/7/2016;New York City;2309.65
1003;31/7/2016;New York City;1090.782
1004;31/7/2016;New York City;19.44
1005;31/8/2016;Murrieta;484.65
1006;17/11/2016;Jacksonville;115.296
1007;9/11/2016;Scottsdale;7.08
1008;9/11/2016;Scottsdale;4.401
1009;1/1/2019;Burlington;44.75
1010;3/8/2018;Chicago;95.984
1011;26/11/2015;San Diego;151.72
1012;21/6/2018;Olympia;155.25
1013;21/6/2018;Olympia;14.03
1014;24/12/2016;Seattle;1618.37
1015;24/12/2016;Seattle;99.6
1016;19/9/2016;Los Angeles;32.4
1017;10/7/2016;New York City;13.96
1018;10/7/2016;New York City;155.82
1019;10/7/2016;New York City;124.95
1020;10/7/2016;New York City;601.65
1021;3/5/2016;Washington;22.74
1022;3/5/2016;Washington;1267.53
1023;3/5/2016;Washington;1379.92
1024;20/6/2016;Philadelphia;6.208
1025;20/12/2018;Los Angeles;11.808
1026;13/1/2017;Springfield;15.552
1027;13/1/2017;Springfield;63.312
1028;13/1/2017;Springfield;15.588
1029;15/7/2015;Hackensack;177.2
1030;15/7/2015;Hackensack;197.97
1031;15/7/2015;Hackensack;854.94
1032;15/7/2015;Hackensack;124.11
1033;15/7/2015;Hackensack;14.4
1034;22/11/2017;Cincinnati;15.696
1035;22/11/2017;Cincinnati;2.628
1036;22/11/2017;Cincinnati;14.427
1037;26/4/2017;Jefferson City;86.62
1038;14/6/2016;Los Angeles;36.624
1039;21/11/2018;Burlington;23.968
1040;21/11/2018;Burlington;28.728
1041;24/3/2017;Saint Peters;697.16
1042;9/9/2017;New York City;31.86
1043;9/9/2017;New York City;722.352
1044;12/7/2018;Chicago;8.84
1045;12/7/2018;Chicago;58.464
1046;16/10/2018;Rockford;254.604
1047;13/3/2017;Miami;1363.96
1048;13/3/2017;Miami;102.36
1049;1/6/2015;San Francisco;1113.504
1050;1/6/2015;San Francisco;99.99
1051;5/7/2016;Philadelphia;168.464
1052;5/7/2016;Philadelphia;6.72
1053;5/7/2016;Philadelphia;282.888
1054;8/4/2016;New York City;11.16
1055;8/4/2016;New York City;108.4
1056;8/4/2016;New York City;82.344
1057;8/4/2016;New York City;9.088
1058;17/12/2018;San Diego;19.936
1059;17/12/2018;San Diego;65.568
1060;1/12/2017;Philadelphia;4.416
1061;29/3/2016;Houston;107.772
1062;21/4/2016;Toledo;45.216
1063;21/4/2016;Toledo;10.416
1064;21/4/2016;Toledo;7.872
1065;21/4/2016;Toledo;118.782
1066;21/4/2016;Toledo;1.448
1067;21/4/2016;Toledo;55.47
1068;2/10/2017;San Francisco;194.848
1069;30/9/2018;Brownsville;1.744
1070;29/7/2016;Philadelphia;25.176
1071;26/11/2016;Los Angeles;19.46
1072;2/5/2017;Denver;29.472
1073;19/11/2018;New York City;8.64
1074;19/11/2017;Mesa;6.27
1075;19/11/2017;Mesa;4.368
1076;19/11/2017;Mesa;31.984
1077;30/9/2017;Columbus;40.88
1078;25/9/2018;Seattle;119.96
1079;25/9/2018;Seattle;31.44
1080;25/9/2018;Seattle;6.88
1081;4/12/2016;Detroit;19.92
1082;4/12/2016;Detroit;1106.91
1083;5/3/2017;Yonkers;836.592
1084;5/3/2017;Yonkers;26.38
1085;5/3/2017;Yonkers;362.92
1086;5/3/2017;Yonkers;4899.93
1087;12/8/2017;Des Moines;6.48
1088;20/8/2017;Oakland;71.976
1089;20/8/2017;Oakland;3.15
1090;10/6/2018;Monroe;31.984
1091;10/6/2018;Monroe;71.984
1092;13/12/2016;San Diego;120.15
1093;13/12/2016;San Diego;219.184
1094;31/12/2016;Clinton;28.9
1095;31/12/2016;Clinton;355.96
1096;26/1/2018;Charlotte;348.208
1097;26/1/2018;Charlotte;35.784
1098;28/6/2015;Los Angeles;447.84
1099;17/6/2017;San Francisco;7.04
1100;17/6/2017;San Francisco;8.73
1101;17/6/2017;San Francisco;29.29
1102;17/6/2017;San Francisco;8.64
1103;27/4/2018;Houston;2.694
1104;27/4/2018;Houston;2.934
1105;27/10/2017;Riverside;22.92
1106;24/11/2017;Houston;100.704
1107;24/11/2017;Houston;2.328
1108;24/11/2017;Houston;10.78
1109;24/11/2017;Houston;58.368
1110;24/11/2017;Houston;40.968
1111;24/11/2017;Houston;71.96
1112;24/11/2017;Houston;10.368
1113;24/11/2017;Houston;1.192
1114;23/12/2018;Encinitas;46.672
1115;23/12/2018;Encinitas;119.833
1116;23/12/2018;Encinitas;119.98
1117;24/7/2017;San Francisco;6.3
1118;8/9/2016;Roswell;279.9
1119;8/9/2016;Roswell;619.95
1120;8/9/2016;Roswell;4.36
1121;8/9/2016;Roswell;15.28
1122;26/1/2015;Jonesboro;699.93
1123;26/1/2015;Jonesboro;22.96
1124;26/1/2015;Jonesboro;38.6
1125;26/1/2015;Jonesboro;6.63
1126;26/1/2015;Jonesboro;23.34
1127;26/1/2015;Jonesboro;1067.94
1128;7/3/2016;Richmond;10.16
1129;7/3/2016;Richmond;101.88
1130;16/4/2017;Springfield;343.92
1131;16/4/2017;Springfield;40.99
1132;16/4/2017;Springfield;63.9
1133;7/12/2017;Antioch;19.44
1134;9/6/2017;Philadelphia;124.608
1135;9/6/2017;Philadelphia;7.56
1136;11/12/2017;Homestead;85.224
1137;15/11/2017;La Porte;287.52
1138;15/11/2017;La Porte;37.68
1139;15/11/2017;La Porte;19.98
1140;15/11/2017;La Porte;20.58
1141;15/11/2017;La Porte;17.38
1142;3/10/2015;Los Angeles;204.6
1143;3/10/2015;Los Angeles;8.72
1144;3/10/2015;Los Angeles;6.48
1145;3/10/2015;Los Angeles;686.32
1146;3/10/2015;Los Angeles;62.18
1147;4/4/2016;Lansing;644.076
1148;4/4/2016;Lansing;5.84
1149;4/4/2016;Lansing;12.76
1150;4/4/2016;Lansing;10.95
1151;4/4/2016;Lansing;599.98
1152;14/5/2016;Cuyahoga Falls;8.352
1153;6/1/2018;Reno;3.64
1154;6/1/2018;Reno;159.768
1155;21/12/2015;Harrisonburg;122.48
1156;21/12/2015;Harrisonburg;2244.48
1157;21/12/2015;Harrisonburg;62.31
1158;21/12/2015;Harrisonburg;455.1
1159;7/7/2017;Los Angeles;195.184
1160;4/7/2018;Minneapolis;362.94
1161;4/7/2018;Minneapolis;11.54
1162;5/9/2015;Escondido;53.94
1163;8/3/2015;New York City;9.99
1164;8/3/2015;New York City;125.76
1165;8/3/2015;New York City;25.32
1166;8/5/2015;Jackson;46.8
1167;2/11/2016;Seattle;447.93
1168;10/12/2018;New York City;109.48
1169;10/12/2018;New York City;272.94
1170;10/12/2018;New York City;19.44
1171;10/12/2018;New York City;31.92
1172;14/3/2015;Royal Oak;22.38
1173;25/4/2015;Los Angeles;16.52
1174;26/10/2016;Bloomington;5.176
1175;25/8/2016;New York City;50.112
1176;3/9/2017;Concord;27.93
1177;30/12/2015;Los Angeles;11.56
1178;5/12/2017;Rockville;172.5
1179;5/12/2017;Rockville;179.97
1180;27/4/2017;Houston;258.696
1181;25/6/2015;Lakewood;1322.93
1182;25/6/2015;Lakewood;3.76
1183;15/1/2018;Jacksonville;21.744
1184;15/1/2018;Jacksonville;7.92
1185;30/11/2015;Seattle;12.096
1186;30/11/2015;Seattle;485.88
1187;30/11/2015;Seattle;25.92
1188;30/11/2015;Seattle;197.58
1189;28/2/2018;Los Angeles;81.92
1190;28/2/2018;Los Angeles;889.536
1191;28/2/2018;Los Angeles;892.224
1192;28/2/2018;Los Angeles;223.92
1193;28/2/2018;Los Angeles;23.12
1194;15/9/2016;Coral Springs;15.552
1195;15/9/2016;Coral Springs;15.712
1196;15/9/2016;Coral Springs;24.672
1197;15/9/2016;Coral Springs;55.968
1198;12/4/2017;Houston;431.928
1199;12/4/2017;Houston;95.984
1200;12/4/2017;Houston;1088.792
1201;24/7/2017;Denver;544.008
1202;24/7/2017;Denver;1.872
1203;24/7/2017;Denver;854.352
1204;24/7/2017;Denver;593.568
1205;24/7/2017;Denver;338.04
1206;4/8/2018;Charlotte;271.96
1207;18/7/2017;New York City;11.21
1208;18/7/2017;New York City;9.144
1209;18/7/2017;New York City;14.07
1210;18/7/2017;New York City;41.86
1211;18/7/2017;New York City;8.544
1212;18/7/2017;New York City;579.136
1213;13/9/2018;Philadelphia;141.372
1214;13/9/2018;Philadelphia;3.036
1215;13/9/2018;Philadelphia;4.503
1216;13/9/2018;Philadelphia;4.672
1217;13/9/2018;Philadelphia;95.88
1218;13/9/2018;Philadelphia;17.024
1219;13/9/2018;Philadelphia;258.696
1220;13/9/2018;Philadelphia;1931.958
1221;16/7/2015;Los Angeles;249.75
1222;16/7/2015;Los Angeles;255.936
1223;5/12/2017;New York City;113.79
1224;5/12/2017;New York City;78.15
1225;5/12/2017;New York City;1.728
1226;5/12/2017;New York City;40.56
1227;5/12/2017;New York City;182.94
1228;5/12/2017;New York City;193.86
1229;11/11/2018;Los Angeles;15.28
1230;11/11/2018;Los Angeles;8.73
1231;11/11/2018;Los Angeles;5.68
1232;2/11/2016;Buffalo;2.78
1233;2/11/2016;Buffalo;79.96
1234;1/6/2017;Cincinnati;839.988
1235;28/10/2017;Boynton Beach;47.952
1236;28/10/2017;Boynton Beach;37.425
1237;28/10/2017;Boynton Beach;63.968
1238;28/10/2017;Boynton Beach;165.048
1239;15/8/2015;Seattle;12.35
1240;15/8/2015;Seattle;40.97
1241;15/8/2015;Seattle;22.96
1242;4/9/2017;New York City;22
1243;22/2/2017;New York City;398.352
1244;22/2/2017;New York City;8.72
1245;21/5/2018;Gulfport;48.69
1246;14/12/2015;Fresno;764.688
1247;14/12/2015;Fresno;3610.848
1248;14/12/2015;Fresno;254.9745
1249;24/12/2018;New York City;38.82
1250;24/12/2018;New York City;1141.938
1251;24/12/2018;New York City;1704.56
1252;24/12/2018;New York City;3.2
1253;9/7/2016;Milwaukee;1099.96
1254;14/3/2018;Chester;5.248
1255;14/3/2018;Chester;35.91
1256;14/3/2018;Chester;6.696
1257;14/3/2018;Chester;43.872
1258;28/12/2017;Charlotte;27.882
1259;28/12/2017;Charlotte;540.048
1260;28/12/2017;Charlotte;255.68
1261;27/10/2018;Jacksonville;863.88
1262;4/11/2017;Greenville;17.616
1263;9/7/2018;Long Beach;17.472
1264;2/10/2017;La Porte;69.9
1265;2/10/2017;La Porte;41.85
1266;7/9/2018;San Francisco;6.57
1267;29/12/2015;Los Angeles;142.86
1268;29/12/2015;Los Angeles;292.272
1269;27/9/2018;Louisville;29.328
1270;8/6/2018;Florence;12.48
1271;26/4/2017;Chicago;102.336
1272;26/4/2017;Chicago;48.792
1273;26/4/2017;Chicago;44.848
1274;26/5/2017;Fort Worth;10.368
1275;26/5/2017;Fort Worth;388.43
1276;26/5/2017;Fort Worth;14.352
1277;26/5/2017;Fort Worth;63.992
1278;7/5/2017;Houston;86.352
1279;11/9/2015;Macon;32.97
1280;11/9/2015;Macon;83.88
1281;6/9/2017;Cedar Rapids;278.4
1282;11/4/2018;Jacksonville;15.12
1283;11/4/2018;Jacksonville;17.43
1284;11/4/2018;Jacksonville;251.64
1285;12/12/2016;Austin;2.772
1286;3/7/2017;Providence;14.9
1287;8/7/2016;New York City;15.48
1288;26/11/2017;New York City;39.88
1289;26/11/2017;New York City;12.192
1290;26/11/2017;New York City;20.82
1291;12/11/2017;San Francisco;13.216
1292;12/11/2017;San Francisco;32.4
1293;1/9/2016;San Diego;32.94
1294;1/9/2016;San Diego;114.2
1295;1/9/2016;San Diego;3.08
1296;29/5/2016;Pueblo;845.728
1297;3/1/2019;Fairfield;13.904
1298;3/1/2019;Fairfield;20.72
1299;12/12/2017;Saint Paul;114.95
1300;7/10/2016;San Francisco;26.96
1301;25/12/2017;Springfield;572.76
1302;25/12/2017;Springfield;286.38
1303;24/9/2016;Arlington;61.96
1304;7/7/2018;Columbus;23.99
1305;7/7/2018;Columbus;287.97
1306;16/7/2017;Houston;419.944
1307;21/6/2017;Pasadena;46.76
1308;21/6/2017;Pasadena;17.712
1309;21/6/2017;Pasadena;21.78
1310;21/6/2017;Pasadena;161.94
1311;21/6/2017;Pasadena;161.568
1312;13/12/2017;Lawrence;3.69
1313;13/12/2017;Lawrence;122.12
1314;1/10/2017;Columbus;155.372
1315;23/12/2017;Los Angeles;38.88
1316;23/12/2017;Los Angeles;183.84
1317;23/12/2017;Los Angeles;579.3
1318;14/12/2018;Philadelphia;14.2
1319;5/7/2015;Deltona;575.92
1320;5/7/2015;Deltona;5.184
1321;8/2/2018;Cincinnati;5.229
1322;8/2/2018;Cincinnati;285.552
1323;8/3/2018;Murray;72.8
1324;10/10/2018;Wilmington;10.816
1325;3/10/2015;Lawrence;46.26
1326;30/5/2015;Chicago;17.46
1327;18/6/2016;Philadelphia;51.072
1328;1/4/2017;Norwich;11.34
1329;18/10/2018;San Francisco;87.92
1330;27/5/2017;San Francisco;37.05
1331;6/6/2018;Lorain;2.97
1332;6/6/2018;Lorain;27.44
1333;21/2/2015;Dallas;1.08
1334;21/2/2015;Dallas;7.96
1335;10/5/2015;Los Angeles;140.736
1336;23/5/2017;Middletown;552.56
1337;7/4/2018;Los Angeles;25.11
1338;2/4/2018;New York City;29.78
1339;2/4/2018;New York City;677.58
1340;2/4/2018;New York City;75.04
1341;4/1/2018;Jacksonville;695.7
1342;4/1/2018;Jacksonville;15.66
1343;4/1/2018;Jacksonville;28.854
1344;1/6/2016;Freeport;47.82
1345;1/6/2016;Freeport;13.05
1346;24/3/2015;Lakeville;93.78
1347;24/3/2015;Lakeville;47.18
1348;24/3/2015;Lakeville;19.68
1349;24/3/2015;Lakeville;53.4
1350;24/3/2015;Lakeville;35.88
1351;8/10/2015;Evanston;258.279
1352;31/3/2017;Arlington;31.4
1353;9/5/2018;San Francisco;183.96
1354;9/5/2018;San Francisco;17.61
1355;9/5/2018;San Francisco;300.904
1356;5/7/2015;Houston;220.776
1357;5/7/2015;Houston;281.424
1358;7/5/2017;Louisville;79.14
1359;27/4/2018;Fort Worth;1.988
1360;1/10/2015;Los Angeles;145.568
1361;25/10/2018;Philadelphia;123.256
1362;25/10/2018;Philadelphia;23.68
1363;25/10/2018;Philadelphia;309.576
1364;11/11/2018;Tucson;38.388
1365;11/11/2018;Tucson;95.994
1366;11/11/2018;Tucson;239.952
1367;11/11/2018;Tucson;201.584
1368;11/11/2018;Tucson;899.136
1369;11/7/2018;Pico Rivera;145.9
1370;28/12/2016;Colorado Springs;590.058
1371;28/12/2016;Colorado Springs;14.04
1372;12/3/2018;Clinton;49.08
1373;6/4/2015;Vallejo;29.6
1374;6/4/2015;Vallejo;17.088
1375;19/9/2016;Provo;912.75
1376;9/8/2015;Pleasant Grove;1089.75
1377;9/8/2015;Pleasant Grove;447.84
1378;9/8/2015;Pleasant Grove;16.4
1379;9/8/2015;Pleasant Grove;399.96
1380;9/8/2015;Pleasant Grove;158.9
1381;9/8/2015;Pleasant Grove;13.184
1382;9/9/2017;Aurora;83.952
1383;5/2/2017;Smyrna;80.98
1384;5/2/2017;Smyrna;348.84
1385;5/2/2017;Smyrna;9.45
1386;5/2/2017;Smyrna;18.84
1387;5/2/2017;Smyrna;239.98
1388;5/2/2017;Smyrna;167.96
1389;5/2/2017;Smyrna;104.85
1390;5/2/2017;Smyrna;484.83
1391;5/2/2017;Smyrna;122.97
1392;5/2/2017;Smyrna;154.44
1393;5/2/2017;Smyrna;342.37
1394;4/7/2018;Burlington;9.552
1395;14/10/2018;Aurora;652.45
